year,artists,danceability,explicit,id,loudness,name,popularity,release_date,speechiness
2020,['sam smith'],0.39399999999999996,0,2WUVQQAsWvScEdBVilRYaR,-10.368,the lighthouse keeper,1,2020-11-20,0.0451
2016,['post malone'],0.743,1,5DLTuH4A5VZB2HKpqHQR6t,-6.108,patient,1,2016-12-09,0.179
2016,['upchurch'],0.843,1,6AiZAvK2mGrdQQhcJde1Nh,-4.979,bad mutha fucka,1,2016-12-09,0.175
2013,"['armin van buuren', 'trevor guthrie']",0.552,0,5GjnIpUlLGEIYk052ISOw9,-5.2170000000000005,this is what it feels like,1,2013-05-03,0.0298
2001,['tenacious d'],0.376,0,2zG2E6xxFdCRseX5fi3Hmr,-6.216,dio,0,2001-09-09,0.0803
2018,['powfu'],0.9109999999999999,0,2c9iVAV8Vte2POKrVZFC02,-15.257,i could never be loved,1,2018-06-18,0.153
2007,['korn'],0.6509999999999999,1,3iLCPsQR9oBdJU05N1H1EA,-4.925,evolution,1,2007-07-31,0.0547
2002,['pancho barraza'],0.632,0,7gcsmj2TKGzdRBqaQNVCvX,-7.186,nuestro amor,0,2002-03-19,0.0479
2006,['five for fighting'],0.59,0,0p9sEGpxxooSZCjfKrWcZy,-5.8,the riddle,0,2006-06-15,0.028999999999999998
2003,['grateful dead'],0.742,0,6wmzz9dCztW1zgNXrZIyw8,-9.008,franklin's tower - 2006 remaster,0,2003-09-16,0.0787
2008,['okkervil river'],0.5329999999999999,0,2016zoJ6TxYzqjwQNMh3kw,-4.992,lost coastlines,0,2008-09-09,0.0314
2015,"['justin bieber', 'halsey']",0.525,0,7E390nZTMqEbrNC1TmHd42,-6.185,the feeling,1,2015-11-13,0.0619
2011,"['tyler, the creator', 'hodgy']",0.36,1,7Fe9DrgoqEiSv6et53YzwA,-9.474,analog,0,2011-05-09,0.292
2006,['my chemical romance'],0.188,0,2pONuBYwWrNm9jcJH6hmPc,-4.499,sleep,1,2006-10-23,0.201
2011,['art of dying'],0.313,0,5DsD9rUwGiiWZxyDPkm48V,-3.266,die trying,0,2011-03-18,0.106
2013,['toro y moi'],0.625,0,5Z7cI9glyUTDTRtWSs8K9I,-11.125,so many details,1,2013-01-22,0.0655
2013,"['tyler, the creator']",0.7440000000000001,1,03Z9Xiu6te6MbMRlICuDGL,-11.225,garbage,1,2013-09-24,0.32
2004,['keith urban'],0.579,0,61hmCqoIlTJjcVMMLhcH5n,-7.885,tonight i wanna cry,1,2004-01-01,0.0256
2014,['state champs'],0.521,0,6fEonsnOM8IiqFDuiqukMc,-9.503,if i'm lucky,0,2014-10-07,0.0324
2011,['radical face'],0.532,0,1gOTLXloeEsw7cbARwnEvs,-13.072000000000001,always gold,0,2011-10-04,0.0603
2009,['yeah yeah yeahs'],0.504,0,5mfA2CBzQeGiTk9wFItCsS,-4.11,zero,0,2009-03-06,0.106
2015,"['jay rock', 'black hippy']",0.8440000000000001,1,2SIdGJTWirTxRNEyCp9ocI,-7.284,vice city (feat. black hippy),1,2015-09-11,0.35600000000000004
2020,['giveon'],0.599,0,53Nwlr3hxsGsu9eWU5EYjq,-7.431,stuck on you,1,2020-10-02,0.0519
2002,['the used'],0.37799999999999995,1,7F3siFl1KHijy9icZP3Idd,-4.692,bulimic,0,2002-06-25,0.205
2019,['melanie martinez'],0.633,1,6FcNLunvzsHCVVf4TGYULM,-6.653,drama club,1,2019-09-06,0.0622
2016,"['cash cash', 'sofia reyes', 'boombox cartel']",0.5479999999999999,0,22S5BO6h7JIOjg2Uw88l8e,-1.9880000000000002,how to love (feat. sofia reyes) - boombox cartel remix,0,2016-05-27,0.102
2020,['loona'],0.8059999999999999,0,6yGQ86UppYULzTCxAWgwVN,-0.836,why not?,1,2020-10-19,0.11
2012,"['the game', 'chris brown', 'tyga', 'wiz khalifa', 'lil wayne']",0.703,1,3DpqHuPTyeHWEp3lN8G0oq,-7.706,celebration,1,2012-01-01,0.23399999999999999
2008,['whiskey myers'],0.532,0,75qTWvk6QCGRr1V31Q41qz,-5.263999999999999,lonely east texas nights,1,2008,0.0267
2013,['anthony santos'],0.831,0,53orRX6MudB9jhW0sKZWhW,-3.7119999999999997,creiste,0,2013-05-23,0.046
2019,"['skip marley', 'h.e.r.']",0.6829999999999999,0,73FDJgnjt6ZcxoiavN6XrS,-6.024,slow down (with h.e.r.),1,2019-11-07,0.0789
2008,['haruka tomatsu'],0.504,0,5161op059kPAD8QO8cJK2U,-3.33,ユメセカイ,0,2008,0.0258
2011,['drake'],0.48700000000000004,1,1D9XLqQp2YYiOxrr5KLb8K,-7.322999999999999,under ground kings,1,2011-11-15,0.27
2019,"['doja cat', 'tyga']",0.7859999999999999,1,7f5trao56t7sB7f14QDTmp,-2.6069999999999998,juicy,1,2019-11-07,0.0669
2016,"['a$ap ferg', 'future', 'a$ap rocky', 'lil uzi vert']",0.711,1,36evXa8bNvfBYNzePEWhG1,-5.805,"new level remix (feat. future, a$ap rocky & lil uzi vert)",1,2016-10-20,0.142
2013,"['struggle jennings', 'waylon jennings', 'yelawolf']",0.64,1,0cfgMbqcqdDVkooYMhnrV2,-5.9620000000000015,outlaw shit (feat. waylon jennings & yelawolf),1,2013-05-17,0.0425
2019,['christian nodal'],0.644,0,7hbk4BaF66O09R1gq0bKwj,-3.077,no te contaron mal,1,2019-05-10,0.038
2008,['luis fonsi'],0.31,0,4lerOTNr2tFWJCAmmhymhi,-6.075,no me doy por vencido,1,2008,0.10099999999999999
2008,['banda el recodo'],0.7340000000000001,0,6G4uEL1mVBjV7ATV3cci4F,-2.7960000000000003,tus palabras,0,2008-01-01,0.0326
2013,"['kristen bell', 'idina menzel']",0.354,0,4iGIvHmNRzi8mkTFE1ksAZ,-6.018,"for the first time in forever - from ""frozen""/soundtrack version",0,2013-01-01,0.0344
2018,['takeoff'],0.9209999999999999,1,1B4gJRq61xTs6r1O0Uq2iY,-7.397,casper,1,2018-11-02,0.209
2010,['taylor swift'],0.7090000000000001,0,24DefNCFiWTP8OjYWiXuYe,-3.734,speak now,1,2010-10-25,0.0304
2019,"['valerie broussard', 'galantis']",0.6829999999999999,0,23FHa9lYnG6Dr8OzombPkS,-4.879,roots,1,2019-08-16,0.037000000000000005
2003,['the national'],0.607,0,7Ch6bijlUtXxq2rEfnvnvi,-8.939,lucky you,0,2003-09-02,0.0259
2001,"['immortal technique', 'bigzoo']",0.47700000000000004,1,6C6kmwabmhtrPRQeKi0qdl,-6.146,positive balance,0,2001-09-18,0.342
2013,['five finger death punch'],0.546,1,6fe8KzTyzfnkm1IdwTPLUM,-4.3580000000000005,a day in my life,0,2013-11-19,0.0816
2000,['matchbox twenty'],0.43799999999999994,0,4irfl7MbuIPJB0OU8mPs88,-7.309,leave,0,2000-05-23,0.0336
2003,['liam lynch'],0.452,0,6Jub05dvpbF4Im83NqMCUg,-2.27,united states of whatever,0,2003-01-01,0.273
2018,['juice wrld'],0.7759999999999999,1,1fCeXjoRExPP2qwSBh2aST,-4.612,black & white,1,2018-12-10,0.247
2011,['christina perri'],0.46299999999999997,0,5u0YB9bpmgEPS2bPhwfRFV,-7.244,arms,1,2011-05-10,0.0634
2013,['seether'],0.434,0,58QYigJeXkHczETjQ2kkeu,-2.9010000000000002,fine again,0,2013-01-01,0.0294
2018,"['6ix9ine', 'nicki minaj', 'murda beatz']",0.9309999999999999,1,2l8nEO0vsTRCRnGqQty6qx,-9.127,fefe,1,2018-11-27,0.41200000000000003
2004,['beastie boys'],0.6940000000000001,0,5vwudDPhjnuA1KrNsFjAHK,-7.697999999999999,an open letter to nyc,0,2004-01-01,0.076
2007,"['calle 13', 'bajofondo tango club', 'panasuyo']",0.764,1,1lICGDyA8x0vNaOrSC3LSW,-6.117999999999999,tango del pecado (feat. bajofondo tango club & panasuyo),0,2007-04-23,0.254
2020,['trippie redd'],0.534,0,1b2C65g0kgbybIAeKCxRYl,-4.55,dreamer,1,2020-06-18,0.0351
2020,['chloe x halle'],0.7070000000000001,1,0qU3XhIH9xczYPUWV6OopS,-3.156,forgive me,1,2020-06-12,0.0669
2012,['josh turner'],0.6629999999999999,0,2rg3yLJKN5Yl4JCHHkMgeC,-4.987,time is love,1,2012-01-01,0.0466
2016,['alan walker'],0.6759999999999999,0,0JiVRyTJcJnmlwCZ854K4p,-3.194,alone,1,2016-12-02,0.0458
2020,"['machine gun kelly', 'yungblud', 'the used', 'bert mccracken']",0.575,1,0NZrY7Lc9g6V03hxRpfToV,-2.469,body bag (feat. yungblud & bert mccracken of the used),1,2020-09-29,0.10800000000000001
2013,"['ciara', 'nicki minaj']",0.737,1,3c7MNgwEBQTnrOWLjU1DHq,-5.834,i'm out (feat. nicki minaj),0,2013-07-05,0.261
2001,['angie stone'],0.8009999999999999,0,2sNAjuCXxyj8jHt93t9IJ9,-9.174,brotha,0,2001-10-16,0.376
2020,['lady gaga'],0.789,0,6qI0MU175Dk2DeoUjlrOpy,-4.563,911,1,2020-05-29,0.0374
2000,['mojave 3'],0.483,0,6kh7ySeueeG6ojSbChAAo2,-15.25,my life in art,0,2000-05-15,0.0319
2011,['social distortion'],0.207,0,3d5Cnswx1dxmjUbn1Dp3JQ,-3.9130000000000003,machine gun blues,0,2011-01-18,0.0919
2002,['maroon 5'],0.7490000000000001,0,7xlIrLvCs7digqxVI3LKMM,-6.636,must get out,0,2002-06-25,0.0324
2006,['ernest tubb'],0.677,0,637H6WFOu2z7neejRnY2kf,-11.368,drivin' nails in my coffin - single version,0,2006-06-06,0.0302
2002,['ms. lauryn hill'],0.489,0,4GedwOz9QDga5UI6n1wUPW,-14.716,just like water - live,0,2002-05-07,0.10099999999999999
2017,"['illenium', 'max']",0.589,0,4pWawf1Rq4qHDv4Ktqjg2D,-4.577,beautiful creatures (feat. max),1,2017-09-21,0.0776
2020,"['ty dolla $ign', 'anderson .paak', 'kanye west', 'thundercat']",0.622,0,4XPzNUDXrSRjpFbd8CcQVu,-6.5360000000000005,"track 6 (feat. kanye west, anderson .paak & thundercat)",1,2020-10-23,0.14300000000000002
2004,['george strait'],0.5820000000000001,0,6r4LyNgkR7DmwgKj8Hbe6r,-10.041,i hate everything - 50 number ones version,0,2004-01-01,0.0294
2013,['nogizaka46'],0.555,0,0aR5Nfq1tDRpy6XCrlitVe,-3.2939999999999996,月の大きさ,1,2013-11-27,0.0557
2006,['ashana'],0.141,0,3JQaDnn7sdtInlniHQAIWV,-16.518,the embrace,0,2006-01-01,0.0471
2008,['kenny rogers'],0.603,0,16WtiQMxCjXlQc0hlbJbIQ,-12.699000000000002,coward of the county,0,2008-01-01,0.0361
2001,['adema'],0.424,1,6adhpSbrhat9S0WEVjf4HP,-4.541,the way you like it,0,2001-08-20,0.147
2013,['lily allen'],0.314,0,3DDGhkxq3FeUorZppSgeLE,-10.191,somewhere only we know,1,2013-11-10,0.035
2010,['one ok rock'],0.5579999999999999,0,1XT0cpl9g0GuRQJao2nqXd,-3.395,kanzen kankaku dreamer,1,2010-06-09,0.0996
2015,['drake'],0.905,1,4v7SAP4KD96BFLWiCd1vF0,-8.597999999999999,madonna,1,2015-02-12,0.0595
2017,['brockhampton'],0.718,1,2DgMxFMUQRPthW4ROhjen1,-6.0070000000000014,sweet,1,2017-08-25,0.223
2014,['su presencia'],0.52,0,3tovofu1VVmE3fXKKmTapY,-7.595,10.000 razones,1,2014-11-04,0.0269
2010,['miley cyrus'],0.44799999999999995,0,6WLArSQvdGhiuTgyoX7HkB,-4.003,when i look at you,1,2010-01-01,0.0285
2001,['marc anthony'],0.684,0,5TrVQXTSUdfBgBLcCrZoIA,-3.8510000000000004,este loco que te mira,1,2001-11-20,0.0453
2010,['tierra cali'],0.7879999999999999,0,3kw8I0dqXA3QsR3nlabcgI,-6.94,maldito amor,0,2010-01-01,0.0543
2011,"['drake', 'rick ross']",0.41700000000000004,1,1QBwk6GTCxVdC2hoSw9tlM,-5.551,lord knows,1,2011-11-15,0.3670000000000001
2009,"['kid cudi', 'billy craven']",0.665,1,38RSpldD3Vlc7Uud9gAxFG,-10.186,my world,0,2009-01-01,0.0319
2001,['karunesh'],0.0912,0,4ITXYNLwUkdX5k5y8M2SU4,-13.545,calling wisdom,0,2001-07-10,0.0393
2018,"['young dolph', 'key glock']",0.907,1,3Yt2ph8Ko0JBANpdawzSF2,-5.6610000000000005,major,1,2018-09-21,0.312
2004,['mandy moore'],0.493,0,7068X4wz4hhlhzj0cTlXU4,-6.0420000000000025,cry,0,2004-11-16,0.0396
2018,['maluma'],0.7490000000000001,0,62o8KoI44JfN7aYxgTnPvh,-4.883,mala mía,1,2018-08-10,0.345
2018,['arizona zervas'],0.8220000000000001,1,6lruHh1jF7ezgbLv72xYmf,-5.95,fml,1,2018-06-03,0.0934
2012,['beautiful chorus'],0.276,0,5xcm7iKIoMqw6GUBwFao8v,-20.498,infinite universe,0,2012-04-14,0.0434
2003,['deryl dodd'],0.545,0,4rSowJBIhylvfBeure8SGh,-7.218,things are fixin' to get real good,0,2003-08-05,0.0328
2003,['amy winehouse'],0.539,0,4o2d25zcVbx5BEaHcKbtOI,-8.851,in my bed,0,2003,0.0683
2008,"['bishop paul s. morton, sr.']",0.397,0,0UBMg9kupr8QxZVzUumm0Q,-7.484,don't do it without me,0,2008-10-28,0.0893
2002,['kirk franklin'],0.623,0,2TkXzFSgJrQAo6kREm9z8f,-5.517,hosanna,0,2002-02-19,0.188
2016,['deep sleep music collective'],0.154,0,0OVwmxLIkUQjAT6zVusw5Q,-37.952,sleep songs,1,2016-11-07,0.0537
2014,"['nicki minaj', 'ariana grande']",0.653,1,049V1aSofNvW906vGZgFsD,-7.183,get on your knees,0,2014-12-15,0.0413
2020,['lil peep'],0.5670000000000001,1,03XjE0nqkkQvktjlRXmsV6,-7.0329999999999995,nineteen,1,2020-06-10,0.0472
2015,['meg myers'],0.617,1,3kG6GPkDkV2RQTm9QdYN9Z,-5.345,desire,1,2015-09-18,0.0274
2019,['lana del rey'],0.439,0,7oTE1KmtU2ml9zBhv9Reao,-8.096,california,1,2019-08-30,0.0327
2007,['mayday parade'],0.43799999999999994,0,7k1nk4lxKSVhXs5WgZWXEz,-4.165,walk on water or drown,0,2007-07-10,0.128
2010,['gorillaz'],0.872,0,4IekHBYUwUNLILgA9R22OD,-8.495,revolving doors,0,2010,0.0378
2000,['shellac'],0.475,1,3jAbhqTcpsUxlA4x1suTBz,-12.630999999999998,prayer to god,0,2000-08-08,0.38
2014,['5 seconds of summer'],0.624,0,3Y3nRbS2YvT8LsYxvDylny,-4.812,disconnected,1,2014,0.083
2002,['the spinners'],0.789,0,1E3K9QkIWCEL2awcl8kfwN,-7.345,the rubberband man - 2003 remaster,0,2002,0.0471
2016,['bon iver'],0.461,0,0H2MmFtJgoeywCIbAN3sid,-11.145,715 - cr∑∑ks,1,2016-09-30,0.405
2011,"['franz liszt', 'lise de la salle']",0.341,0,3GecLjGMqzjmgkvy2v41Wf,-28.29300000000001,"ständchen in d minor (after schubert), s. 560",1,2011-08-23,0.0388
2002,['neko case'],0.271,0,4PxzGOH79jcmmldKgoI9sB,-7.9670000000000005,i wish i was the moon,1,2002-08-20,0.0309
2011,['adele'],0.69,0,2rnvHrNnkWMcAkl4S1WlRg,-9.454,lovesong,1,2011-01-19,0.0284
2006,['rob zombie'],0.41700000000000004,0,1TWYm9bNuRT8m8IrSmSDfN,-3.638,lords of salem,0,2006-01-01,0.0695
2009,['los amos de nuevo leon'],0.633,0,2hybUuIXSAA1bfBVmdGrZG,-5.553999999999999,recuerdo,0,2009-10-15,0.0584
2013,['nasa'],0.636,0,1Cr8fSJrbfaacVRk0FjhRB,-9.154,creatio ex nihlio,0,2013-04-30,0.0485
2010,['the steeldrivers'],0.588,0,35tzV4obq7W6oOWjpDmbAG,-5.351,good corn liquor,0,2010-01-01,0.0271
2017,['waterfall sounds'],0.215,0,2XXLM6Gp4szTdEO4yaMxwZ,-22.288,waterfall sounds,1,2017-01-22,0.0649
2017,['ed sheeran'],0.461,0,6PCUP3dWmTjcTtXY02oFdT,-4.868,castle on the hill,1,2017-03-03,0.0989
2007,['queens of the stone age'],0.40299999999999997,0,2jahbbMfa8GsYFhwBOBYMC,-3.387,"sick, sick, sick",0,2007-01-01,0.107
2014,['george ezra'],0.61,0,2PAQygVRwdmwzY955cn2FS,-9.07,leaving it up to you,1,2014-06-30,0.0374
2014,['gd x taeyang'],0.745,0,5rPZMrKqHHVVCYOom7OkFO,-3.162,good boy,1,2014-11-21,0.0352
2001,"['mary costa', 'bill shirley', 'chorus - sleeping beauty']",0.248,0,2urMIG2y7CsnH206CxykV0,-14.186,"once upon a dream - from ""sleeping beauty"" / soundtrack version",0,2001-01-01,0.0331
2018,"['playboi carti', 'pi’erre bourne']",0.687,1,475jSz0H6U3duJyNiDS0tT,-5.005,right now (feat. pi'erre bourne),1,2018-05-11,0.066
2000,['a perfect circle'],0.499,0,2s8e50CKIAHOQLVCDXuBhO,-8.656,rose,0,2000-01-01,0.0446
2018,['kuwada'],0.777,1,44uCMdE6RWnkOFYTtbmUUc,-6.3229999999999995,cherry cola,1,2018-02-09,0.0392
2017,['the score'],0.449,0,0sJ4NbFdEhgLOtInlbRmFl,-5.045,higher,1,2017-10-13,0.0327
2013,['rainbow kitten surprise'],0.551,0,6nyElrjrsBnxDRPLC5vViR,-11.210999999999999,black and white,0,2013-11-19,0.0325
2000,['outkast'],0.804,1,67tv8s6iNlSwz2RxVPcoY5,-7.539,?,0,2000-10-31,0.102
2013,['c418'],0.18600000000000005,0,4JusUA5PJZAYOurOAlm0FG,-21.901999999999997,beginning 2,0,2013-11-09,0.0396
2007,['chris brown'],0.6809999999999999,0,4y9oPKGnnqEbiM9PvrhP5q,-7.36,you,0,2007-11-06,0.0905
2007,['zacarias ferreira'],0.883,0,0Ihu6hcj4hrWVz22W3G10P,-6.407,es tan difícil,1,2007-04-04,0.0425
2012,['el michels affair'],0.5710000000000001,0,4bJ7tMJqfYmkKgCYzaaG4B,-8.118,c.r.e.a.m.,1,2012-09-25,0.0254
2011,['alex clare'],0.584,0,4sK96UnGx3NjBaqvfTG2dm,-4.311,too close,1,2011,0.0395
2020,['miley cyrus'],0.40700000000000003,0,6IsiCdn42x5fGWTUqkyDwj,-5.001,zombie (live from the niva save our stages festival),1,2020-10-23,0.0354
2014,['sik world'],0.895,1,1BZRU1HxYxJD0NFBrGk3C3,-9.242,so alone,1,2014-11-25,0.0629
2018,['j. cole'],0.7190000000000001,1,5Lgqu1th1KqlG97OF2gWGe,-9.351,window pain - outro,1,2018-04-20,0.397
2000,['toni braxton'],0.7040000000000001,0,7HErma1ht0kUE4kIahqrja,-4.181,the heat,0,2000,0.24
2014,['grupo klaz y keroz'],0.657,0,0l3xSnsklPEIz9mgC4p49x,-5.593999999999999,no te pertenece,1,2014-01-01,0.0302
2015,['lika morgan'],0.868,0,5kFDsWV76WCWkGNeq1LDYF,-5.3820000000000014,sweet dreams - original mix,0,2015-12-14,0.0666
2007,['patti drew'],0.573,0,0VZtkNntW57HvblvTBlABe,-8.424,tell him,0,2007-01-01,0.0253
2009,['jason aldean'],0.516,0,6M97qOEQwfymZrL7XcpFGl,-5.346,on my highway,0,2009-04-07,0.0284
2020,['youngboy never broke again'],0.7140000000000001,1,16oNc3gAxjqO7ifVoEYqCR,-5.685,cross roads,1,2020-09-11,0.0538
2011,['the black keys'],0.757,0,5LCuFER5mMzL0fGNpClksf,-5.9079999999999995,sister,0,2011-12-06,0.0291
2017,['jhené aiko'],0.452,1,0PYmO55JPwEWgtyJbkN6mq,-10.28,new balance,1,2017-09-22,0.142
2018,['yung pinch'],0.762,1,0dc3ds3WAOo6TazfgBuT0E,-7.282999999999999,20 years later,1,2018-12-21,0.109
2012,['lindsey stirling'],0.623,0,2eXgQpGOmatI7KQM1RPuZb,-7.398,shadows,0,2012,0.0941
2013,['justin timberlake'],0.485,0,773hekg7UEdbGvv3lJ3CmV,-8.248,pusher love girl,1,2013-03-15,0.0775
2000,['three 6 mafia'],0.813,1,2upgQ7JgowI1Rvaz4sd5ow,-3.111,where da cheese at,0,2000-06-13,0.16699999999999998
2000,"['big tymers', 'juvenile', 'lil wayne']",0.813,1,7jeuO70ZhwRuGbfH1laugD,-7.12,project bitch,0,2000-09-12,0.465
2003,['the album leaf'],0.451,0,66petaLV68dKrZyL9iYXlH,-21.971,one minute,0,2003,0.0412
2006,['bright eyes'],0.21600000000000005,0,20Lo9M6nfdIAWrzPPV4yY0,-8.456,devil town,0,2006-10-24,0.0372
2011,['wiz khalifa'],0.6579999999999999,1,3F3N97ZRJJf42YPpwy4iJZ,-6.3229999999999995,the race,1,2011-03-29,0.201
2007,['paul simon'],0.816,0,7bdDULyOUqNyWu6XPeAnSO,-12.398,50 ways to leave your lover,0,2007,0.064
2001,['112'],0.3720000000000001,0,4BdKKkvIMGWN6AtqjrW9Hj,-9.453,sweet love,0,2001,0.0507
2003,"['stephen schwartz', 'kristin chenoweth', 'stephen oremus', 'alex lacamoire']",0.713,0,5z46NBsndcpz5sdywfdqul,-12.85,"popular - from ""wicked"" original broadway cast recording/2003",0,2003-01-01,0.183
2019,['billie eilish'],0.696,0,7tGEAA1f8MydT7eVbbO9Zy,-12.834000000000001,when i was older - music inspired by the film roma,1,2019-01-09,0.0425
2009,['bedtime baby'],0.433,0,2BicrIvfuJhLN6aw5yg5lu,-16.312,sleep baby sleep,0,2009-12-01,0.0609
2002,['bone thugs-n-harmony'],0.778,1,0UTXxfjK3aLg6YYZ7l6mZI,-6.9479999999999995,home,0,2002-10-29,0.0512
2019,['snoh aalegra'],0.705,1,2VqKx3HH8gaZPabNWYvksy,-9.706,i want you around,1,2019-08-16,0.204
2004,"['t.i.', 'trick daddy', 'lil jon', 'lil wayne']",0.7140000000000001,1,06qwPtnc9J0a75Z0l6jj8b,-5.3610000000000015,stand up,0,2004-11-28,0.456
2011,"['mika singh', 'shefali alvares']",0.728,0,6WediUhXDfm8FR3wlM0r3G,-4.529,subha hone na de,1,2011-10-21,0.0452
2010,['the black keys'],0.436,0,3ghXwIS6cr3P5InauKlqFy,-10.725999999999999,these days,0,2010-05-18,0.0315
2005,"[""danny o'keefe""]",0.514,0,2AyQXjM2jyjIM3t8YavbME,-10.041,good time charlie's got the blues,0,2005-05-24,0.0263
2019,"['skye', 'xxxtentacion']",0.6779999999999999,1,2Yr2BzqNDpIh0YQcnFqM09,-5.688,voices (feat. xxxtentacion),1,2019-10-31,0.0302
2002,['zacarias ferreira'],0.958,0,0VTfHwWV2hNPPDdWCXBjAs,-7.14,no me entendió,0,2002,0.0552
2019,['shiro sagisu'],0.6459999999999999,0,3x4378ztiLvFmm2nuzEI0C,-9.477,a cruel angel's thesis (director's edit version),1,2019-06-21,0.0431
2019,"['slander', 'dylan matthew']",0.541,0,7F1CiKqrY44kh5cDqwHOnx,-10.654000000000002,love is gone - acoustic,1,2019-11-13,0.0303
2001,['death before disco'],0.419,0,3G7XgF593VgS4zH6El1UeA,-5.513,until then,0,2001-01-01,0.0931
2014,['nursery rhymes'],0.574,0,0zjMTJUJAYBdyhAKyhLL4u,-10.353,twinkle twinkle little star,0,2014-05-01,0.0286
2018,['joey purp'],0.966,1,4MAADpR6MjelkaZqe3Mgnv,-4.944,elastic,1,2018-09-13,0.0674
2010,"['kanye west', 'kid cudi', 'raekwon']",0.598,1,23SZWX2IaDnxmhFsSLvkG2,-3.625,gorgeous,1,2010-11-22,0.0326
2011,['chris young'],0.441,0,1qjl8UJtWTHrk4SFpwftSN,-5.774,tomorrow,1,2011-07-11,0.0363
2015,['jinsang'],0.665,0,3CFS6vCzVVsWL5veYusCe7,-9.669,egyptian pools,1,2015-04-23,0.27399999999999997
2003,['placebo'],0.301,0,2h0HkReHGCQPOEDZXEMcTO,-10.152000000000001,special needs,1,2003-03-24,0.0332
2008,['shinedown'],0.319,0,2M865AmlL0eQkQRdaF8lJU,-3.4960000000000004,the crow & the butterfly,0,2008-06-24,0.0329
2005,['jack johnson'],0.598,0,1EZJBB6bvCcrvYRlOyoHuf,-11.405,do you remember,1,2005-01-01,0.0334
2003,['babik reinhardt'],0.6509999999999999,0,2Qvk3Fx0auDcG7gpIgQAlV,-11.923,djangologie,0,2003-03-07,0.063
2011,['alexis y fido'],0.743,0,20fQVuio8RcGPleqONoGx6,-6.0470000000000015,camuflaje,1,2011-03-21,0.06
2019,['kenny chesney'],0.669,0,40ufL61vEaDaaOitYhnlQ7,-5.003,tip of my tongue,1,2019-07-12,0.0251
2003,['death cab for cutie'],0.311,0,4Y2cR1AEADE6FyNVnuaWhZ,-7.8439999999999985,the new year,0,2003,0.0419
2013,['avenged sevenfold'],0.532,0,2QecHpp1nzPMwo95fwxZ9h,-5.6670000000000025,requiem,0,2013-08-23,0.0394
2000,['lee dorsey'],0.7659999999999999,0,5GR1Jj5ahZtoR6WqyM5LP4,-8.571,working in the coal mine,0,2000-11-28,0.0689
2005,['atmosphere'],0.354,1,3fj2F09bAMl0L7hpeZkuPc,-1.8230000000000002,little man,0,2005-10-04,0.317
2006,['yoskar sarante'],0.9009999999999999,0,6Wxa8i0xhEqvbqqoxjSQwW,-6.608,perdido,0,2006,0.0357
2003,['blink-182'],0.423,0,1AdYZ6X00nXmO613Y7GJOl,-8.295,i miss you,1,2003-11-01,0.045
2019,"['calboy', 'meek mill', 'lil durk', 'young thug']",0.8079999999999999,1,41qvyd8cnQbN9aOPoJSNhp,-5.944,"chariot (feat. meek mill, lil durk & young thug)",1,2019-05-31,0.245
2012,['marianas trench'],0.7859999999999999,0,2vCyLvNnBguMAY6iESbxjf,-5.0360000000000005,haven't had enough,0,2012-10-24,0.0738
2005,['cast of the motion picture rent'],0.499,0,24nJkTk9cSrVFOthgYdjzr,-5.484,la vie boheme,0,2005-09-27,0.127
2012,['ole lukkoye'],0.5870000000000001,0,38yS0WGewDOBVR418M1bfM,-10.776,sleepy herbs,0,2012,0.0352
2010,['mann'],0.7240000000000001,0,0wpbWr0vI9mIV6WpO5CqPi,-4.294,buzzin,0,2010-01-01,0.226
2018,['youngboy never broke again'],0.748,1,2qGfZAgDe1pV2y5xJAhi6R,-5.72,slime belief,1,2018-12-20,0.19399999999999998
2000,['eve 6'],0.62,1,5mqEL5pgnDCcWtTWpAofIV,-4.096,promise,0,2000,0.0327
2019,"['galantis', 'dolly parton', 'mr. probz']",0.547,0,35MKhw2YBKApmD7fAnPERC,-3.721,faith (with dolly parton) [feat. mr. probz],1,2019-10-25,0.0489
2019,['kanye west'],0.41,0,2SasoXZyv82yYgHiVOvxQn,-4.413,on god,1,2019-10-25,0.155
2003,"['50 cent', 'nate dogg']",0.5760000000000001,1,56fXFvwIGDLvWFhuZtWhrO,-3.908,21 questions,0,2003-02-06,0.317
2018,"['only the family', 'king von']",0.833,1,5i0eJv1DzuyhaYnro4wTKg,-8.827,crazy story,1,2018-12-21,0.436
2008,['augustana'],0.44299999999999995,0,1W4c3lEi67BG5Ev7CgYqNi,-4.455,sweet and low - new album version,0,2008,0.0315
2007,['sin bandera'],0.585,0,45xU99QgWETDFGhgivpYce,-8.166,te vi venir,1,2007-11-13,0.0347
2019,"['polo g', 'lil baby', 'gunna']",0.862,1,2VIMXmWUIqhMqg6h5FOFPG,-5.68,pop out again (feat. lil baby & gunna),1,2019-06-07,0.32299999999999995
2001,['project pat'],0.945,1,0jM9PzYT9e6mUzqVUVAyM3,-5.612,whole lotta weed,0,2001-02-13,0.0669
2012,"['antonín dvořák', 'stefan veselka']",0.331,0,36XWhADD7DpCYfe2EYwgWF,-29.055999999999997,"2 pieces, op. posth., b. 188: no. 1. lullaby in g major",0,2012-03-06,0.037000000000000005
2008,['neil patrick harris'],0.81,0,6kwP8Yd9i4wIHZf58E8gjh,-12.008,my freeze ray,0,2008-09-02,0.0613
